hive,direction,month,dayofmonth,year,hourofday,temp,weight
83,West,12,9,2019,14,31.13,44.63404845333333
83,West,12,9,2019,15,31.879,44.594826329166665
83,West,12,9,2019,16,31.4735,44.58048744916667
83,West,12,9,2019,17,31.1925,44.5712565675
83,West,12,9,2019,18,30.693,44.57851722083333
83,West,12,9,2019,19,29.756,44.58891564583333
83,West,12,9,2019,20,28.8195,44.59497227166667
83,West,12,9,2019,21,29.038,44.496570345
83,West,12,9,2019,22,28.3825,44.58701838916667
83,West,12,9,2019,23,28.07,44.61627991833333
83,West,12,10,2019,0,27.476,44.63003502750001
83,West,12,10,2019,1,26.5705,44.6454319925
83,West,12,10,2019,2,27.164,43.24138937666667
83,West,12,10,2019,3,27.2575,43.19428634083334
83,West,12,10,2019,4,28.101,44.12759048416667
83,West,12,10,2019,5,27.7575,44.34187098666666
83,West,12,10,2019,6,29.2565,44.32939287666667
83,West,12,10,2019,7,28.819,44.3061514875
83,West,12,10,2019,8,30.256,44.19961325083333
83,West,12,10,2019,9,30.2245,44.560091945833335
83,West,12,10,2019,10,29.881,44.71336836083333
83,West,12,10,2019,11,29.319,44.65940601416667
83,West,12,10,2019,12,31.161,44.60132078416667
83,West,12,10,2019,13,32.7215,44.54287069583334
83,West,12,10,2019,14,33.8765,44.46099678833334
83,West,12,10,2019,15,34.126,44.409041155833336
83,West,12,10,2019,16,34.563,44.36471103416667
83,West,12,10,2019,17,33.9075,44.34241827083333
83,West,12,10,2019,18,34.095,44.29276123666667
83,West,12,10,2019,19,34.001,44.3085595425
83,West,12,10,2019,20,33.627,44.3181917675
83,West,12,10,2019,21,33.502,44.321293051666665
83,West,12,10,2019,22,33.315,44.333406304166665
83,West,12,10,2019,23,33.252,44.342162871666666
83,West,12,11,2019,0,33.2525,44.3511383525
83,West,12,11,2019,1,32.9715,44.36795825916667
83,West,12,11,2019,2,32.3785,44.37368651416667
83,West,12,11,2019,3,32.316,44.38299036750001
83,West,12,11,2019,4,32.129,44.39798599
83,West,12,11,2019,5,31.567,44.40469935583334
83,West,12,11,2019,6,31.3795,44.41217892583333
83,West,12,11,2019,7,30.599,44.42060712166667
83,West,12,11,2019,8,30.412,44.4359676
83,West,12,11,2019,9,29.163,44.42560566083333
83,West,12,11,2019,10,29.5375,44.403312900833335
83,West,12,11,2019,11,30.568,44.36066112166667
83,West,12,11,2019,12,32.1915,44.33887915833333
83,West,12,11,2019,13,33.7205,44.302466431666666
83,West,12,11,2019,14,34.6875,44.27462784333333
83,West,12,11,2019,15,34.469,44.2395650875
83,West,12,11,2019,16,34.344,44.209172505
83,West,12,11,2019,17,34.001,44.19432282583333
83,West,12,11,2019,18,33.7825,44.18563923
83,West,12,11,2019,19,33.3145,44.19972271
83,West,12,11,2019,20,33.0335,44.21862229916667
83,West,12,11,2019,21,32.597,44.23540571916666
83,West,12,11,2019,22,32.16,44.242556915833326
83,West,12,11,2019,23,31.442,44.25923088
83,West,12,12,2019,0,30.9115,44.272621130000005
83,West,12,12,2019,1,30.3185,44.2876532375
83,West,12,12,2019,2,29.5685,44.30016783166667
83,West,12,12,2019,3,29.444,44.311733798333336
83,West,12,12,2019,4,28.445,44.32337273583334
83,West,12,12,2019,5,28.1635,44.3370183875
83,West,12,12,2019,6,29.6935,44.34442498333333
83,West,12,12,2019,7,28.8505,44.36073409333333
83,West,12,12,2019,8,28.3195,44.3633610625
83,West,12,12,2019,9,27.195,44.33537653166667
83,West,12,12,2019,10,27.0705,44.30180969
83,West,12,12,2019,11,28.4755,44.25638499666667
83,West,12,12,2019,12,29.5065,44.21066841666666
83,West,12,12,2019,13,30.849,44.16528021083334
83,West,12,12,2019,14,32.222,44.139448335
83,West,12,12,2019,15,33.0025,44.114856976666665
83,West,12,12,2019,16,31.9415,44.10420315416667
83,West,12,12,2019,17,31.3175,44.09289258583334
83,West,12,12,2019,18,30.7865,44.07023496833333
83,West,12,12,2019,19,30.225,44.0658202
83,West,12,12,2019,20,29.225,44.08402656333334
83,West,12,12,2019,21,28.913,44.0984748975
83,West,12,12,2019,22,28.07,44.122008174166666
83,West,12,12,2019,23,27.726,44.13882808166667
83,West,12,13,2019,0,27.1635,44.15615878583333
83,West,12,13,2019,1,26.508,44.17097197833333
83,West,12,13,2019,2,25.914,44.192790425
83,West,12,13,2019,3,25.445,44.20862521749999
83,West,12,13,2019,4,26.07,44.216031815
83,West,12,13,2019,5,27.414,44.22913018
83,West,12,13,2019,6,26.9455,44.24419877083333
83,West,12,13,2019,7,27.32,44.252663455
83,West,12,13,2019,8,27.57,44.25660391
83,West,12,13,2019,9,28.0695,44.19917542333334
83,West,12,13,2019,10,28.226,44.1864784
83,West,12,13,2019,11,28.882,44.12956071166667
83,West,12,13,2019,12,30.724,44.087200818333336
83,West,12,13,2019,13,31.6605,44.05221103416667
83,West,12,13,2019,14,33.034,44.02440893166667
83,West,12,13,2019,15,33.658,43.995840630833335
83,West,12,13,2019,16,33.502,43.96147110416666
83,West,12,13,2019,17,34.282,43.959829248333335
83,West,12,13,2019,18,34.469,43.94231611333333
83,West,12,13,2019,19,34.1575,43.937536486666666
83,West,12,13,2019,20,33.377,43.943957968333336
83,West,12,13,2019,21,33.0025,43.95216725166667
83,West,12,13,2019,22,32.2535,43.97044658666667
83,West,12,13,2019,23,31.442,43.97278167
83,West,12,14,2019,0,30.381,43.97843695583333
83,West,12,14,2019,1,29.975,43.9891637475
83,West,12,14,2019,2,29.35,43.9997810875
83,West,12,14,2019,3,28.1325,44.002152655833335
83,West,12,14,2019,4,27.6325,44.00678634083334
83,West,12,14,2019,5,26.9765,44.01816987916666
83,West,12,14,2019,6,26.57,44.02433596083333
83,West,12,14,2019,7,26.508,44.02342381916666
83,West,12,14,2019,8,26.1955,44.0275102175
83,West,12,14,2019,9,25.914,44.01619965
83,West,12,14,2019,10,25.6325,43.96767367166667
83,West,12,14,2019,11,27.195,43.9263353775
83,West,12,14,2019,12,28.944,43.89036047833333
83,West,12,14,2019,13,31.3485,43.851503210833336
83,West,12,14,2019,14,33.5335,43.827203735833336
83,West,12,14,2019,15,33.471,43.7808669
83,West,12,14,2019,16,33.658,43.7579538825
83,West,12,14,2019,17,33.7515,43.748029773333336
83,West,12,14,2019,18,34.1575,43.743870403333325
83,West,12,14,2019,19,34.376,43.7381056625
83,West,12,14,2019,20,34.3135,43.741133974166665
83,West,12,14,2019,21,34.095,43.74040426083334
83,West,12,14,2019,22,34.126,43.74022183083333
83,West,12,14,2019,23,33.8765,43.73697460583333
83,West,12,15,2019,0,33.8765,43.73675568916667
83,West,12,15,2019,1,33.8765,43.73828809
83,West,12,15,2019,2,33.377,43.738507005
83,West,12,15,2019,3,33.408,43.740221831666666
83,West,12,15,2019,4,32.753,43.74109748749999
83,West,12,15,2019,5,32.0975,43.74452714333333
83,West,12,15,2019,6,31.286,43.74259340333333
83,West,12,15,2019,7,31.255,43.74252043166666
83,West,12,15,2019,8,31.3795,43.74562171666667
83,West,12,15,2019,9,30.3495,43.74135288916667
83,West,12,15,2019,10,30.2245,43.70041593583333
83,West,12,15,2019,11,30.6305,43.657946584166666
83,West,12,15,2019,12,31.7855,43.621387913333336
83,West,12,15,2019,13,31.6605,43.581034735
83,West,12,15,2019,14,31.2235,43.5715849375
83,West,12,15,2019,15,30.818,43.54082749583333
